"","temp","degree_centralization","betweenness_centralization","closeness_centralization","eigenvector_centralization","global_clustcoeff","assortativity","diameter","avg_degree","modularity","density","avg_path_length","vertices","edges"
"1256","133_263_124",0.714285714285714,0.530612244897959,0.602978312537136,0.461820651662604,0.767441860465116,-0.0488599348534205,727,7,0.0790816326530612,1,1.64285714285714,8,28
"1257","133_263_125",0.714285714285714,0.530612244897959,0.602978312537136,0.461820651662604,0.767441860465116,-0.0488599348534205,727,7,0.0790816326530612,1,1.64285714285714,8,28
"1258","133_263_126",0.714285714285714,0.530612244897959,0.602978312537136,0.461820651662605,0.767441860465116,-0.0488599348534205,724,7,0.0790816326530612,1,1.64285714285714,8,28
"1259","133_263_127",0.714285714285714,0.530612244897959,0.602978312537136,0.461820651662604,0.767441860465116,-0.0488599348534205,724,7,0.038265306122449,1,1.64285714285714,8,28
"1260","133_263_128",0.5,0.462585034013605,0.435542929292929,0.47644279579057,0.833333333333333,0.510752688172043,719,6.5,0.103550295857988,0.928571428571429,2,8,26
"1261","133_263_129",0.5,0.462585034013605,0.435542929292929,0.47644279579057,0.833333333333333,0.510752688172043,703,6.5,0.103550295857988,0.928571428571429,2,8,26
"1262","133_263_13",2.75735294117647,0.184729874931355,0.559837495837496,0.644061076837024,0.734338747099768,-0.145124568686048,12,25.8823529411765,0,1.61764705882353,1.38970588235294,17,220
"1263","133_263_130",0.523809523809524,0.477777777777778,0.541269841269841,0.37608860323047,0.857142857142857,0.358778625954199,694,6.85714285714286,0.0590277777777778,1.14285714285714,1.61904761904762,7,24
"1264","133_263_131",0,0,0,0,1,0,680,8,-0.2,2,1,5,20
"1265","133_263_132",0,0,0,0,1,0,680,8,-0.2,2,1,5,20
"1266","133_263_133",0,0,0,0,1,0,679,8,-0.2,2,1,5,20
"1267","133_263_134",0,0,0,0,1,0,679,8,-0.2,2,1,5,20
"1268","133_263_135",0,0,0,2.96059473233375e-16,1,0,662,8,-0.2,2,1,5,20
"1269","133_263_136",0,0,0,0,1,0,657,8,-0.2,2,1,5,20
"1270","133_263_137",0,0,0,0,1,0,656,8,-0.2,2,1,5,20
"1271","133_263_138",0,0,0,2.96059473233375e-16,1,0,623,8,-0.2,2,1,5,20
"1272","133_263_139",0,0,0,2.96059473233375e-16,1,0,614,8,-0.2,2,1,5,20
"1273","133_263_14",2.66666666666667,0.156404887231955,0.517090877967847,0.628779311663091,0.76425855513308,-0.11351741389263,12,26,0,1.73333333333333,1.35,16,208
"1274","133_263_140",0,0,0,0,1,0,609,8,-0.2,2,1,5,20
"1275","133_263_141",0,0,0,5.9211894646675e-16,1,0,605,8,0,2,1,5,20
"1276","133_263_142",0,0,0,2.96059473233375e-16,1,0,604,8,-0.2,2,1,5,20
"1277","133_263_143",0,0,0,2.96059473233375e-16,1,0,365,8,-0.2,2,1,5,20
"1278","133_263_144",0,0,0,0,1,0,354,8,-0.2,2,1,5,20
"1279","133_263_145",0,0,0,0,1,0,328,8,-0.2,2,1,5,20
"1280","133_263_146",0,0,0,0,1,0,309,8,-0.2,2,1,5,20
"1281","133_263_147",0,0,0,0,1,0,287,8,-0.2,2,1,5,20
"1282","133_263_148",0,0,0,0,1,0,258,8,-0.2,2,1,5,20
"1283","133_263_149",0.2,0.0277777777777778,0.233333333333334,0.118082896311803,0.875,-0.499999999999996,252,7.2,-0.203703703703704,1.8,1.1,5,18
"1284","133_263_15",2.66666666666667,0.156404887231955,0.517090877967847,0.628779311663091,0.76425855513308,-0.11351741389263,12,26,0,1.73333333333333,1.35,16,208
"1285","133_263_150",0.2,0.0277777777777778,0.233333333333334,0.118082896311803,0.875,-0.499999999999996,252,7.2,-0.203703703703704,1.8,1.1,5,18
"1286","133_263_151",0.2,0.0277777777777778,0.233333333333334,0.118082896311803,0.875,-0.499999999999996,232,7.2,-0.203703703703704,1.8,1.1,5,18
"1287","133_263_152",0.2,0.0277777777777778,0.233333333333334,0.118082896311803,0.875,-0.499999999999996,175,7.2,-0.203703703703704,1.8,1.1,5,18
"1288","133_263_153",0,0,0,0,1,0,475,6,-0.25,2,1,4,12
"1289","133_263_154",0,0,0,2.22044604925031e-16,1,0,439,6,-0.25,2,1,4,12
"1290","133_263_155",0,0,0,0,1,0,391,6,-0.25,2,1,4,12
"1291","133_263_156",0,0,0,0,1,0,374,6,-0.25,2,1,4,12
"1292","133_263_157",0,0,0,2.22044604925031e-16,1,0,347,6,-0.25,2,1,4,12
"1293","133_263_158",0,0,0,0,1,0,336,6,-0.25,2,1,4,12
"1294","133_263_159",0,0,0,4.44089209850063e-16,1,0,313,6,-0.25,2,1,4,12
"1295","133_263_16",2.55,0.154617515693146,0.517090877967847,0.609089109179804,0.76425855513308,-0.140409086086011,12,25.75,0,1.71666666666667,1.35,16,206
"1296","133_263_160",0,0,0,2.22044604925031e-16,1,0,258,6,-0.25,2,1,4,12
"1297","133_263_161",0,0,0,2.22044604925031e-16,1,0,229,6,-0.25,2,1,4,12
"1298","133_263_162",0,0,0,6.66133814775094e-16,1,0,154,6,-0.25,2,1,4,12
"1299","133_263_163",0,0,0,2.22044604925031e-16,1,0,92,6,-0.25,2,1,4,12
"1300","133_263_164",0,0,0,4.44089209850063e-16,1,0,58,6,-0.25,2,1,4,12
"1301","133_263_17",2.55,0.154617515693146,0.517090877967847,0.609089109179804,0.76425855513308,-0.140409086086011,12,25.75,0,1.71666666666667,1.35,16,206
"1302","133_263_18",2.55,0.154617515693146,0.517090877967847,0.609089109179805,0.76425855513308,-0.140409086086011,12,25.75,0,1.71666666666667,1.35,16,206
"1303","133_263_19",2.55,0.154617515693146,0.517090877967847,0.609089109179804,0.76425855513308,-0.140409086086011,12,25.75,0,1.71666666666667,1.35,16,206
"1304","133_263_2",2.78095238095238,0.251797901775049,0.230905477542465,0.690677919212996,0.674588665447898,-0.20783278533426,12,24.3809523809524,0,1.21904761904762,1.48947368421053,21,256
"1305","133_263_20",2.56190476190476,0.142716077439967,0.465988167842388,0.592809570742,0.800279329608939,-0.126002443126036,12,26.1333333333333,0,1.86666666666667,1.3047619047619,15,196
"1306","133_263_21",2.56190476190476,0.142716077439967,0.465988167842388,0.592809570742,0.800279329608939,-0.126002443126036,12,26.1333333333333,0,1.86666666666667,1.3047619047619,15,196
"1307","133_263_22",2.56190476190476,0.142716077439967,0.465988167842388,0.592809570742,0.800279329608939,-0.126002443126036,12,26.1333333333333,0,1.86666666666667,1.3047619047619,15,196
"1308","133_263_23",2.54945054945055,0.120347400211654,0.391597315939421,0.570913429345453,0.842185128983308,-0.0980846328606206,12,26.8571428571429,0,2.06593406593407,1.24175824175824,14,188
"1309","133_263_24",2.41758241758242,0.0908871169052164,0.153232915445559,0.591389808048318,0.875444839857651,-0.0667746491931306,29,24.5714285714286,0,1.89010989010989,1.20512820512821,14,172
"1310","133_263_25",2.41758241758242,0.0908871169052164,0.153232915445559,0.591389808048318,0.875444839857651,-0.0667746491931306,29,24.5714285714286,0,1.89010989010989,1.20512820512821,14,172
"1311","133_263_26",2.41758241758242,0.0908871169052164,0.153232915445559,0.591389808048318,0.875444839857651,-0.0667746491931306,29,24.5714285714286,0,1.89010989010989,1.20512820512821,14,172
"1312","133_263_27",2.41758241758242,0.0908871169052164,0.153232915445559,0.591389808048318,0.875444839857651,-0.0667746491931306,29,24.5714285714286,0,1.89010989010989,1.20512820512821,14,172
"1313","133_263_28",2.41758241758242,0.0908871169052164,0.153232915445559,0.591389808048318,0.875444839857651,-0.0667746491931306,29,24.5714285714286,0,1.89010989010989,1.20512820512821,14,172
"1314","133_263_29",2.41758241758242,0.0908871169052164,0.153232915445559,0.591389808048318,0.875444839857651,-0.0667746491931306,29,24.5714285714286,0,1.89010989010989,1.20512820512821,14,172
"1315","133_263_3",2.86315789473684,0.279113581247031,0.658681933276467,0.673493359169273,0.674588665447898,-0.20783278533426,12,25.6,0,1.34736842105263,1.48947368421053,20,256
"1316","133_263_30",2.41758241758242,0.0908871169052164,0.153232915445559,0.591389808048318,0.875444839857651,-0.0667746491931306,29,24.5714285714286,0,1.89010989010989,1.20512820512821,14,172
"1317","133_263_31",2.41758241758242,0.0908871169052164,0.153232915445559,0.591389808048318,0.875444839857651,-0.0667746491931306,29,24.5714285714286,0,1.89010989010989,1.20512820512821,14,172
"1318","133_263_32",2.46153846153846,0.106608403232735,0.344660383476173,0.554243426961802,0.875444839857651,-0.0667746491931306,21,26.4615384615385,0,2.2051282051282,1.20512820512821,13,172
"1319","133_263_33",2.48717948717949,0.111414035311094,0.363329214645004,0.558717047462375,0.858715596330275,-0.0775509762210207,20,26.1538461538462,0,2.17948717948718,1.21794871794872,13,170
"1320","133_263_34",2.3030303030303,0.104604486422668,0.338430686960099,0.528519797870075,0.876712328767123,-0.0863794765329577,33,24.6666666666667,0,2.24242424242424,1.1969696969697,12,148
"1321","133_263_35",2.3030303030303,0.104604486422668,0.338430686960099,0.528519797870075,0.876712328767123,-0.0863794765329577,33,24.6666666666667,0,2.24242424242424,1.1969696969697,12,148
"1322","133_263_36",2.3030303030303,0.104604486422668,0.338430686960099,0.528519797870075,0.876712328767123,-0.0863794765329577,33,24.6666666666667,0,2.24242424242424,1.1969696969697,12,148
"1323","133_263_37",2.3030303030303,0.104604486422668,0.338430686960099,0.528519797870075,0.876712328767123,-0.0863794765329577,33,24.6666666666667,0,2.24242424242424,1.1969696969697,12,148
"1324","133_263_38",2.3030303030303,0.104604486422668,0.338430686960099,0.528519797870075,0.876712328767123,-0.0863794765329577,33,24.6666666666667,0,2.24242424242424,1.1969696969697,12,148
"1325","133_263_39",2.51515151515152,0.109078029408608,0.338430686960099,0.574529703364645,0.876712328767123,-0.140064983441118,32,22.3333333333333,0,2.03030303030303,1.1969696969697,12,134
"1326","133_263_4",2.81052631578947,0.30078965832477,0.682425703951184,0.679152125676209,0.668302257114818,-0.203501341116986,12,24.6,0,1.29473684210526,1.51052631578947,20,246
"1327","133_263_40",2.24242424242424,0.105205538263389,0.338430686960099,0.547012646887521,0.876712328767123,-0.152554407640146,30,21.3333333333333,0,1.93939393939394,1.1969696969697,12,128
"1328","133_263_41",1.03030303030303,0.0497520661157025,0.338430686960099,0.378670464480954,0.876712328767123,-0.0992395437262342,40,18.6666666666667,0,1.6969696969697,1.1969696969697,12,112
"1329","133_263_42",0.393939393939394,0.043801652892562,0.338430686960099,0.177601620077406,0.876712328767123,-0.209502431724651,40,17.6666666666667,-0.0873976504093984,1.60606060606061,1.1969696969697,12,106
"1330","133_263_43",0.393939393939394,0.043801652892562,0.338430686960099,0.177601620077406,0.876712328767123,-0.209502431724651,40,17.6666666666667,-0.0873976504093984,1.60606060606061,1.1969696969697,12,106
"1331","133_263_44",0.393939393939394,0.043801652892562,0.338430686960099,0.177601620077406,0.876712328767123,-0.209502431724651,40,17.6666666666667,-0.0873976504093984,1.60606060606061,1.1969696969697,12,106
"1332","133_263_45",0.393939393939394,0.043801652892562,0.338430686960099,0.177601620077406,0.876712328767123,-0.209502431724651,40,17.6666666666667,-0.0873976504093984,1.60606060606061,1.1969696969697,12,106
"1333","133_263_46",0.393939393939394,0.043801652892562,0.338430686960099,0.177601620077406,0.876712328767123,-0.209502431724651,40,17.6666666666667,-0.0873976504093984,1.60606060606061,1.1969696969697,12,106
"1334","133_263_47",0.515151515151515,0.0595041322314049,0.417917866447279,0.228563964276416,0.828125,-0.349134260573375,125,16.3333333333333,-0.090170762182424,1.48484848484848,1.25757575757576,12,98
"1335","133_263_48",0.515151515151515,0.0595041322314049,0.417917866447279,0.228563964276416,0.828125,-0.349134260573375,114,16.3333333333333,-0.090170762182424,1.48484848484848,1.25757575757576,12,98
"1336","133_263_49",0.515151515151515,0.0595041322314049,0.417917866447279,0.228563964276416,0.828125,-0.349134260573375,48,16.3333333333333,-0.090170762182424,1.48484848484848,1.25757575757576,12,98
"1337","133_263_5",2.81052631578947,0.30078965832477,0.682425703951184,0.67915212567621,0.668302257114818,-0.203501341116986,12,24.6,0,1.29473684210526,1.51052631578947,20,246
"1338","133_263_50",0.515151515151515,0.0595041322314049,0.417917866447279,0.228563964276416,0.828125,-0.349134260573375,45,16.3333333333333,-0.090170762182424,1.48484848484848,1.25757575757576,12,98
"1339","133_263_51",0.363636363636364,0.0388888888888889,0.316666666666667,0.166086685185865,0.882352941176471,-0.259999999999999,80,16.3636363636364,-0.0950617283950617,1.63636363636364,1.18181818181818,11,90
"1340","133_263_52",0.363636363636364,0.0388888888888889,0.316666666666667,0.166086685185865,0.882352941176471,-0.259999999999999,80,16.3636363636364,-0.0950617283950617,1.63636363636364,1.18181818181818,11,90
"1341","133_263_53",0.363636363636364,0.0388888888888889,0.316666666666667,0.166086685185865,0.882352941176471,-0.259999999999999,75,16.3636363636364,-0.0950617283950617,1.63636363636364,1.18181818181818,11,90
"1342","133_263_54",0.363636363636364,0.0388888888888889,0.316666666666667,0.166086685185865,0.882352941176471,-0.259999999999999,75,16.3636363636364,-0.0950617283950617,1.63636363636364,1.18181818181818,11,90
"1343","133_263_55",0.363636363636364,0.0388888888888889,0.316666666666667,0.166086685185865,0.882352941176471,-0.259999999999999,75,16.3636363636364,-0.0950617283950617,1.63636363636364,1.18181818181818,11,90
"1344","133_263_56",0.363636363636364,0.0388888888888889,0.316666666666667,0.166086685185865,0.882352941176471,-0.259999999999999,75,16.3636363636364,-0.0950617283950617,1.63636363636364,1.18181818181818,11,90
"1345","133_263_57",0.545454545454545,0.0725925925925926,0.441732559379618,0.244359766600393,0.809352517985611,-0.417029210689871,1822,14.5454545454545,-0.099375,1.45454545454545,1.27272727272727,11,80
"1346","133_263_58",0.618181818181818,0.231111111111111,0.493188293188293,0.259555288223758,0.840466926070039,-0.366781214203897,1822,13.8181818181818,-0.102146814404432,1.38181818181818,1.30909090909091,11,76
"1347","133_263_59",0.355555555555556,0.037037037037037,0.317016317016317,0.169148930978381,0.870967741935484,-0.302052785923752,1822,14.8,-0.10409057706355,1.64444444444444,1.17777777777778,10,74
"1348","133_263_6",2.83040935672515,0.292538037690543,0.655584421707818,0.667822207399845,0.698630136986301,-0.18267785644584,12,25.0526315789474,0,1.39181286549708,1.47953216374269,19,238
"1349","133_263_60",0.355555555555556,0.037037037037037,0.317016317016317,0.169148930978381,0.870967741935484,-0.302052785923752,1822,14.8,-0.10409057706355,1.64444444444444,1.17777777777778,10,74
"1350","133_263_61",0.355555555555556,0.037037037037037,0.317016317016317,0.169148930978381,0.870967741935484,-0.302052785923752,1822,14.8,-0.10409057706355,1.64444444444444,1.17777777777778,10,74
"1351","133_263_62",0.355555555555556,0.037037037037037,0.317016317016317,0.169148930978381,0.870967741935484,-0.302052785923752,1822,14.8,-0.10409057706355,1.64444444444444,1.17777777777778,10,74
"1352","133_263_63",0.355555555555556,0.037037037037037,0.317016317016317,0.169148930978381,0.870967741935484,-0.302052785923752,1822,14.8,-0.10409057706355,1.64444444444444,1.17777777777778,10,74
"1353","133_263_64",0.355555555555556,0.037037037037037,0.317016317016317,0.169148930978381,0.870967741935484,-0.302052785923752,1822,14.8,-0.10409057706355,1.64444444444444,1.17777777777778,10,74
"1354","133_263_65",0.355555555555556,0.037037037037037,0.317016317016317,0.169148930978381,0.870967741935484,-0.302052785923752,1822,14.8,-0.10409057706355,1.64444444444444,1.17777777777778,10,74
"1355","133_263_66",0.355555555555556,0.037037037037037,0.317016317016317,0.169148930978381,0.870967741935484,-0.302052785923752,1822,14.8,-0.10409057706355,1.64444444444444,1.17777777777778,10,74
"1356","133_263_67",0.355555555555556,0.037037037037037,0.317016317016317,0.169148930978381,0.870967741935484,-0.302052785923752,1822,14.8,-0.10409057706355,1.64444444444444,1.17777777777778,10,74
"1357","133_263_68",0.355555555555556,0.037037037037037,0.317016317016317,0.169148930978381,0.870967741935484,-0.302052785923752,1822,14.8,-0.10409057706355,1.64444444444444,1.17777777777778,10,74
"1358","133_263_69",0.355555555555556,0.037037037037037,0.317016317016317,0.169148930978381,0.870967741935484,-0.302052785923752,1822,14.8,-0.10409057706355,1.64444444444444,1.17777777777778,10,74
"1359","133_263_7",2.83040935672515,0.292538037690543,0.655584421707818,0.667822207399845,0.698630136986301,-0.18267785644584,12,25.0526315789474,0,1.39181286549708,1.47953216374269,19,238
"1360","133_263_70",0.355555555555556,0.037037037037037,0.317016317016317,0.169148930978381,0.870967741935484,-0.302052785923752,1822,14.8,-0.10409057706355,1.64444444444444,1.17777777777778,10,74
"1361","133_263_71",0.355555555555556,0.037037037037037,0.317016317016317,0.16914893097838,0.870967741935484,-0.302052785923752,1822,14.8,-0.10409057706355,1.64444444444444,1.17777777777778,10,74
"1362","133_263_72",0.355555555555556,0.037037037037037,0.317016317016317,0.169148930978381,0.870967741935484,-0.302052785923752,1822,14.8,-0.10409057706355,1.64444444444444,1.17777777777778,10,74
"1363","133_263_73",0.355555555555556,0.037037037037037,0.317016317016317,0.169148930978381,0.870967741935484,-0.302052785923752,1822,14.8,-0.10409057706355,1.64444444444444,1.17777777777778,10,74
"1364","133_263_74",0.355555555555556,0.037037037037037,0.317016317016317,0.169148930978381,0.870967741935484,-0.302052785923752,1822,14.8,-0.10409057706355,1.64444444444444,1.17777777777778,10,74
"1365","133_263_75",0.355555555555556,0.037037037037037,0.317016317016317,0.169148930978381,0.870967741935484,-0.302052785923752,1822,14.8,-0.10409057706355,1.64444444444444,1.17777777777778,10,74
"1366","133_263_76",0.355555555555556,0.037037037037037,0.317016317016317,0.169148930978381,0.870967741935484,-0.302052785923752,1822,14.8,-0.10409057706355,1.64444444444444,1.17777777777778,10,74
"1367","133_263_77",0.355555555555556,0.037037037037037,0.317016317016317,0.169148930978381,0.870967741935484,-0.302052785923752,1822,14.8,-0.10409057706355,1.64444444444444,1.17777777777778,10,74
"1368","133_263_78",0.355555555555556,0.037037037037037,0.317016317016317,0.169148930978381,0.870967741935484,-0.302052785923752,1822,14.8,-0.10409057706355,1.64444444444444,1.17777777777778,10,74
"1369","133_263_79",0.355555555555556,0.037037037037037,0.317016317016317,0.169148930978381,0.870967741935484,-0.302052785923752,1822,14.8,-0.10409057706355,1.64444444444444,1.17777777777778,10,74
"1370","133_263_8",2.83040935672515,0.292538037690543,0.655584421707818,0.667822207399845,0.698630136986301,-0.18267785644584,12,25.0526315789474,0,1.39181286549708,1.47953216374269,19,238
"1371","133_263_80",0.355555555555556,0.037037037037037,0.317016317016317,0.169148930978381,0.870967741935484,-0.302052785923752,1822,14.8,-0.10409057706355,1.64444444444444,1.17777777777778,10,74
"1372","133_263_81",0.355555555555556,0.037037037037037,0.317016317016317,0.169148930978381,0.870967741935484,-0.302052785923752,1822,14.8,-0.10409057706355,1.64444444444444,1.17777777777778,10,74
"1373","133_263_82",0.355555555555556,0.037037037037037,0.317016317016317,0.169148930978381,0.870967741935484,-0.302052785923752,1822,14.8,-0.10409057706355,1.64444444444444,1.17777777777778,10,74
"1374","133_263_83",0.355555555555556,0.037037037037037,0.317016317016317,0.169148930978381,0.870967741935484,-0.302052785923752,1822,14.8,-0.10409057706355,1.64444444444444,1.17777777777778,10,74
"1375","133_263_84",0.355555555555556,0.037037037037037,0.317016317016317,0.169148930978381,0.870967741935484,-0.302052785923752,1822,14.8,-0.10409057706355,1.64444444444444,1.17777777777778,10,74
"1376","133_263_85",0.355555555555556,0.037037037037037,0.317016317016317,0.169148930978381,0.870967741935484,-0.302052785923752,1822,14.8,-0.10409057706355,1.64444444444444,1.17777777777778,10,74
"1377","133_263_86",0.355555555555556,0.037037037037037,0.317016317016317,0.169148930978381,0.870967741935484,-0.302052785923752,1822,14.8,0,1.64444444444444,1.17777777777778,10,74
"1378","133_263_87",0.355555555555556,0.037037037037037,0.317016317016317,0.169148930978381,0.870967741935484,-0.302052785923752,1822,14.8,-0.10409057706355,1.64444444444444,1.17777777777778,10,74
"1379","133_263_88",0.355555555555556,0.037037037037037,0.317016317016317,0.169148930978381,0.870967741935484,-0.302052785923752,1822,14.8,-0.10409057706355,1.64444444444444,1.17777777777778,10,74
"1380","133_263_89",0.355555555555556,0.037037037037037,0.317016317016317,0.169148930978381,0.870967741935484,-0.302052785923752,1822,14.8,-0.10409057706355,1.64444444444444,1.17777777777778,10,74
"1381","133_263_9",2.83040935672515,0.292538037690543,0.655584421707818,0.667822207399845,0.698630136986301,-0.18267785644584,12,25.0526315789474,0,1.39181286549708,1.47953216374269,19,238
"1382","133_263_90",0.355555555555556,0.037037037037037,0.317016317016317,0.169148930978381,0.870967741935484,-0.302052785923752,1822,14.8,-0.10409057706355,1.64444444444444,1.17777777777778,10,74
"1383","133_263_91",0.355555555555556,0.037037037037037,0.317016317016317,0.169148930978381,0.870967741935484,-0.302052785923752,1822,14.8,-0.10409057706355,1.64444444444444,1.17777777777778,10,74
"1384","133_263_92",0.355555555555556,0.037037037037037,0.317016317016317,0.169148930978381,0.870967741935484,-0.302052785923752,1822,14.8,-0.10409057706355,1.64444444444444,1.17777777777778,10,74
"1385","133_263_93",0.355555555555556,0.037037037037037,0.317016317016317,0.169148930978381,0.870967741935484,-0.302052785923752,1822,14.8,-0.10409057706355,1.64444444444444,1.17777777777778,10,74
"1386","133_263_94",0.355555555555556,0.037037037037037,0.317016317016317,0.169148930978381,0.870967741935484,-0.302052785923752,1822,14.8,-0.10409057706355,1.64444444444444,1.17777777777778,10,74
"1387","133_263_95",0.355555555555556,0.037037037037037,0.317016317016317,0.169148930978381,0.870967741935484,-0.302052785923752,1822,14.8,-0.10409057706355,1.64444444444444,1.17777777777778,10,74
"1388","133_263_96",0.355555555555556,0.037037037037037,0.317016317016317,0.169148930978381,0.870967741935484,-0.302052785923752,1822,14.8,-0.10409057706355,1.64444444444444,1.17777777777778,10,74
"1389","133_263_97",0.355555555555556,0.037037037037037,0.317016317016317,0.169148930978381,0.870967741935484,-0.302052785923752,1731,14.8,-0.10409057706355,1.64444444444444,1.17777777777778,10,74
"1390","133_263_98",0.355555555555556,0.037037037037037,0.317016317016317,0.169148930978381,0.870967741935484,-0.302052785923752,1301,14.8,-0.10409057706355,1.64444444444444,1.17777777777778,10,74
"1391","133_263_99",0.488888888888889,0.066358024691358,0.424339549339549,0.24141362155196,0.818181818181818,-0.301828216626426,644,13.6,-0.105103806228374,1.51111111111111,1.24444444444444,10,68
"1392","133_274_0",2.53276353276353,0.283626621596843,0.661116931481754,0.690453609322133,0.60625814863103,-0.23503733336446,61,28.1481481481481,0.149653739612188,1.08262108262108,1.66666666666667,27,380
"1393","133_274_1",2.53276353276353,0.283626621596843,0.661116931481754,0.690453609322133,0.60625814863103,-0.23503733336446,58,28.1481481481481,0.149653739612188,1.08262108262108,1.66666666666667,27,380
"1394","133_274_10",2.55731225296443,0.250203314890677,0.63643514281438,0.68706546877028,0.595744680851064,-0.247715460660831,66,25.7391304347826,0.0757167640613586,1.1699604743083,1.66403162055336,23,296
"1395","133_274_100",2.2,0.142084656084656,0.456247456247457,0.570604382045296,0.802973977695167,-0.0716871832005801,165,20,0,2,1.27272727272727,11,110
"1396","133_274_101",2.2,0.142084656084656,0.456247456247457,0.570604382045295,0.802973977695167,-0.0716871832005801,165,20,0,2,1.27272727272727,11,110
"1397","133_274_102",2.2,0.142084656084656,0.456247456247457,0.570604382045296,0.802973977695167,-0.0716871832005801,165,20,0,2,1.27272727272727,11,110
"1398","133_274_103",2.2,0.142084656084656,0.456247456247457,0.570604382045295,0.802973977695167,-0.0716871832005801,165,20,0,2,1.27272727272727,11,110
"1399","133_274_104",2.2,0.142084656084656,0.456247456247457,0.570604382045296,0.802973977695167,-0.0716871832005801,165,20,0,2,1.27272727272727,11,110
"1400","133_274_105",2.2,0.142084656084656,0.456247456247457,0.570604382045296,0.802973977695167,-0.0716871832005801,165,20,0,2,1.27272727272727,11,110
"1401","133_274_106",2.2,0.142084656084656,0.456247456247457,0.570604382045296,0.802973977695167,-0.0716871832005801,165,20,0,2,1.27272727272727,11,110
"1402","133_274_107",2.2,0.142084656084656,0.456247456247457,0.570604382045295,0.802973977695167,-0.0716871832005801,154,20,0,2,1.27272727272727,11,110
"1403","133_274_108",2.2,0.142084656084656,0.456247456247457,0.570604382045295,0.802973977695167,-0.0716871832005801,154,20,0,2,1.27272727272727,11,110
"1404","133_274_109",2.2,0.142084656084656,0.456247456247457,0.570604382045295,0.802973977695167,-0.0716871832005801,154,20,0,2,1.27272727272727,11,110
"1405","133_274_11",2.39130434782609,0.217823808720401,0.569866517865965,0.684500904494264,0.597510373443983,-0.231555301556028,62,25.3913043478261,0.0778288609495215,1.15415019762846,1.6798418972332,23,292
"1406","133_274_110",2.2,0.142084656084656,0.456247456247457,0.570604382045296,0.802973977695167,-0.0716871832005801,153,20,0,2,1.27272727272727,11,110
"1407","133_274_111",2.2,0.142084656084656,0.456247456247457,0.570604382045295,0.802973977695167,-0.0716871832005801,153,20,0,2,1.27272727272727,11,110
"1408","133_274_112",2.2,0.142084656084656,0.456247456247457,0.570604382045295,0.802973977695167,-0.0716871832005801,147,20,0,2,1.27272727272727,11,110
"1409","133_274_113",2.2,0.142084656084656,0.456247456247457,0.570604382045296,0.802973977695167,-0.0716871832005801,145,20,0,2,1.27272727272727,11,110
"1410","133_274_114",2.2,0.142084656084656,0.456247456247457,0.570604382045295,0.802973977695167,-0.0716871832005801,142,20,0,2,1.27272727272727,11,110
"1411","133_274_115",2.2,0.142084656084656,0.456247456247457,0.570604382045296,0.802973977695167,-0.0716871832005801,142,20,0,2,1.27272727272727,11,110
"1412","133_274_116",2.2,0.142084656084656,0.456247456247457,0.570604382045296,0.802973977695167,-0.0716871832005801,142,20,0,2,1.27272727272727,11,110
"1413","133_274_117",2.2,0.142084656084656,0.456247456247457,0.570604382045296,0.802973977695167,-0.0716871832005801,108,20,0,2,1.27272727272727,11,110
"1414","133_274_118",2.27272727272727,0.154603174603175,0.4995522995523,0.586696421201703,0.753036437246964,-0.104465655745102,181,19.2727272727273,0,1.92727272727273,1.30909090909091,11,106
"1415","133_274_119",2.27272727272727,0.154603174603175,0.4995522995523,0.586696421201703,0.753036437246964,-0.104465655745102,165,19.2727272727273,0,1.92727272727273,1.30909090909091,11,106
"1416","133_274_12",2.28063241106719,0.18733097837781,0.213665523013014,0.695861623540939,0.614864864864865,-0.206146658342044,65,23.8260869565217,0.0834354520752304,1.08300395256917,1.67099567099567,23,274
"1417","133_274_120",2.27272727272727,0.154603174603175,0.4995522995523,0.586696421201703,0.753036437246964,-0.104465655745102,132,19.2727272727273,0,1.92727272727273,1.30909090909091,11,106
"1418","133_274_121",2.31111111111111,0.142175725509059,0.454059829059829,0.570582389800921,0.787878787878788,-0.0911978574653945,129,19.2,0,2.13333333333333,1.26666666666667,10,96
"1419","133_274_122",2.31111111111111,0.142175725509059,0.454059829059829,0.570582389800921,0.787878787878788,-0.0911978574653945,122,19.2,0,2.13333333333333,1.26666666666667,10,96
"1420","133_274_123",2.31111111111111,0.142175725509059,0.454059829059829,0.570582389800921,0.787878787878788,-0.0911978574653945,115,19.2,0,2.13333333333333,1.26666666666667,10,96
"1421","133_274_124",2.31111111111111,0.142175725509059,0.454059829059829,0.570582389800921,0.787878787878788,-0.0911978574653945,105,19.2,0,2.13333333333333,1.26666666666667,10,96
"1422","133_274_125",2.31111111111111,0.142175725509059,0.454059829059829,0.570582389800921,0.787878787878788,-0.0911978574653945,104,19.2,0,2.13333333333333,1.26666666666667,10,96
"1423","133_274_126",2.31111111111111,0.142175725509059,0.454059829059829,0.570582389800921,0.787878787878788,-0.0911978574653945,104,19.2,0,2.13333333333333,1.26666666666667,10,96
"1424","133_274_127",2.31111111111111,0.142175725509059,0.454059829059829,0.570582389800921,0.787878787878788,-0.0911978574653945,104,19.2,0,2.13333333333333,1.26666666666667,10,96
