"no_of_bug_owned","avg_resolution","scmChanges","scrChanges","mslChanges","number_of_domain","country","linesadded","linesremoved","ReviewGotMerged","X","in_degree","out_degree","degree","betweenness","clustcoeff","closeness","eigencentrality","upeople_id"
2,0,0,0,0,1,0,0,0,0,143,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06,432694
2,0.5,0,0,0,1,0,0,0,0,147,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06,432764
14,142.5,0,0,0,0,0,0,0,0,171,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06,432797
4163,176.067,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06,433031
1,218,0,0,0,1,0,0,0,0,128,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06,433088
2352,129.6484,0,0,0,0,0,0,0,0,135,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06,433146
1,0,0,0,0,0,0,0,0,0,114,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06,433468
991,20.5439,0,0,0,0,0,0,0,0,187,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06,433472
1431,79.4032,0,0,0,0,0,0,0,0,161,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06,433641
1,0,0,0,0,1,0,0,0,0,142,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06,434121
2343,9.2104,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06,434143
1913,61.7082,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06,434144
536,36.0672,0,0,0,0,0,0,0,0,209,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06,434223
1475,130.5797,0,0,0,0,0,0,0,0,241,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06,434389
2151,195.5838,0,0,0,0,0,0,0,0,196,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06,434791
1277,366.5754,0,0,0,1,0,0,0,0,201,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06,444603
1399,44.1331,0,0,0,0,0,0,0,0,155,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06,445339
381,2.378,0,0,0,0,0,0,0,0,221,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06,445354
534,122.6341,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06,445365
384,10.8464,0,0,0,0,0,0,0,0,257,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06,445366
1323,30.1051,0,0,0,0,0,0,0,0,149,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06,445371
422,43.2607,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06,446833
69,23.5507,0,0,0,0,0,0,0,0,101,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06,446844
0,0,0,0,0,0,0,0,0,0,153,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06,447097
0,0,0,0,0,0,0,0,0,0,154,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06,447099
11,177.8182,0,0,0,0,0,0,0,0,211,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06,447320
1,0,0,0,0,0,0,0,0,0,173,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06,447330
1,0,0,0,0,0,0,0,0,0,183,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06,447507
1,0,0,0,0,0,0,0,0,0,229,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06,447606
13,96.6154,0,0,0,0,0,0,0,0,193,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06,447811
18,0,0,0,0,0,0,0,0,0,210,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06,448770
0,0,0,0,0,0,0,0,0,0,225,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06,449087
2,0,0,0,0,0,0,0,0,0,247,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06,450410
0,0,0,166,0,0,0,0,0,23,253,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06,450596
44,53.0455,0,0,0,0,0,0,0,0,258,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06,450869
1,0,0,0,0,0,0,0,0,0,260,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06,450936
1,0,0,0,0,0,0,0,0,0,262,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06,451112
1,0,0,0,0,0,0,0,0,0,264,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06,451164
0,0,0,0,0,0,0,0,0,0,267,0,0,0,0,0,0.00366300366300366,4.09000207103519e-06,451328
