"","temp","degree_centralization","betweenness_centralization","closeness_centralization","eigenvector_centralization","global_clustcoeff","assortativity","diameter","avg_degree","modularity","density","avg_path_length","vertices","edges"
"44","23_179",0.270891089108911,0.024400404040404,0.00334369717967598,0.956970530250547,0.0991735537190083,-0.691882788817784,109,0.910891089108911,0.302457466918715,0.00910891089108911,2.06535947712418,101,46
"45","23_38",0.0196039603960396,0,0.000197029702970284,1,0,0,3,0.0396039603960396,-0.5,0.000396039603960396,1,101,2
"46","25_175",0.198830409356725,0.0065359477124183,0.0113755058535888,0.975634496330994,0,-1,30,0.421052631578947,-0.375,0.0233918128654971,1.33333333333333,19,4
"47","25_256",0.415204678362573,0.0231784071653353,0.0332978433285182,0.783215250850548,0.352941176470588,-0.787234042553193,8,2.52631578947368,-0.159722222222222,0.140350877192982,1.42857142857143,19,24
"48","25_324",0.198830409356725,0.0065359477124183,0.0113755058535888,0.975634496330994,0,-1,24,0.421052631578947,-0.375,0.0233918128654971,1.33333333333333,19,4
"49","25_35",0.198830409356725,0.0065359477124183,0.0113755058535888,0.975634496330994,0,-1,4,0.421052631578947,-0.375,0.0233918128654971,1.33333333333333,19,4
"50","25_49",0.415204678362573,0.0231784071653353,0.0332978433285182,0.783215250850548,0.352941176470588,-0.787234042553193,6,2.52631578947368,-0.159722222222222,0.140350877192982,1.42857142857143,19,24
"51","26_426",0.357142857142857,0,0.064484126984127,0.833333333333333,1,0,5,1.5,-0.333333333333333,0.214285714285714,1,8,6
"52","29_145",0.0399659863945578,0,0.000841482426303822,1,0,0,5,0.0816326530612245,-0.5,0.00170068027210884,1,49,2
"53","29_188",0.191326530612245,0.0131316489361702,0.00584757085547627,0.935741607603974,0.375,-0.61764705882353,42,0.816326530612245,0.28,0.0170068027210884,1.85714285714286,49,20
"54","29_241",0.23469387755102,0.0106382978723404,0.00504776729809153,0.951636747594305,0.5,-0.758620689655172,48,0.73469387755102,-0.203703703703704,0.0153061224489796,1.57142857142857,49,18
"55","29_336",0.431122448979592,0.0511968085106383,0.0100916439020387,0.937163402090025,0.176470588235294,-0.653979238754325,74,1.30612244897959,0.138671875,0.0272108843537415,1.8974358974359,49,32
"56","29_367",0.199829931972789,0.00886524822695036,0.00420831978661741,0.973700681329792,0,-1,84,0.408163265306122,-0.3,0.00850340136054422,1.66666666666667,49,10
"57","29_387",0.116496598639456,0.000434027777777778,0.00252294081143598,0.966775472067897,0.75,-0.666666666666667,43,0.408163265306122,-0.26,0.00850340136054422,1.16666666666667,49,10
"58","29_404",0.316326530612245,0.0367723108747045,0.0083655700645994,0.95582875976039,0,-0.759259259259259,38,0.816326530612245,0.205,0.0170068027210884,2.21818181818182,49,20
"59","39_181",0.232028053769725,0.0120992135511192,0.00405655076050988,0.967659570397655,0.130434782608696,-0.858585858585859,303,0.542372881355932,-0.2421875,0.00935125657510228,1.71428571428571,59,16
"60","40_139",0.608979591836735,0.0367405749147732,0.0153187164510586,0.800972908856229,0.488078541374474,-0.48737887391587,118,6.16,-0.0666216899983134,0.125714285714286,1.59473684210526,50,154
"61","40_451",0.220408163265306,0.00454671664584201,0.00562859847943178,0.914483113739873,0.352941176470588,-0.80327868852459,731,1.2,-0.146666666666667,0.0244897959183673,1.46428571428571,50,30
"62","42_408",0.263157894736842,0.00277008310249307,0.0153127614485257,0.913247065955065,0.75,-0.666666666666667,7,1,-0.26,0.0526315789473684,1.16666666666667,20,10
"63","43_123",0.263736263736264,0.0128205128205128,0.0211560820637254,0.965482203135575,0,-1,55,0.571428571428571,-0.375,0.043956043956044,1.33333333333333,14,4
"64","45_262",0.0229790161678707,6.9204152249135e-05,0.000134749302879927,0.983264086747887,0,-1,8,0.0935672514619883,0.5,0.000550395596835225,1.33333333333333,171,8
"65","45_386",0.146198830409357,0.00250588644786143,0.00116414590872429,0.953675037796719,0.350649350649351,-0.571594877764843,50,1.14619883040936,0.204081632653061,0.00674234606123151,1.79738562091503,171,98
"66","45_412",0.0346061231510148,0.000484429065743945,0.000342145722446139,0.988165680473373,0,-0.666666666666666,80,0.116959064327485,0.3,0.000687994496044032,1.93333333333333,171,10
"67","47_40",0.221500559910414,0.00915487473045264,0.00288444669384646,0.959336511638799,0.403361344537815,-0.391987699666866,113,1.17894736842105,0.283163265306123,0.012541993281075,1.94505494505495,95,56
"68","47_408",0.163941769316909,0.00642248799713132,0.00200230218916517,0.969715748759494,0.27906976744186,-0.484681853888453,33,0.589473684210526,-0.145408163265306,0.00627099664053751,1.82222222222222,95,28
"69","47_63",0.0833146696528555,0.00137268359643102,0.000891105237048265,0.989247311827957,0,-1,19,0.168421052631579,-0.3125,0.00179171332586786,1.6,95,8
"70","51_291",0.0499325236167341,0,0.0013317707223524,1,0,0,9,0.102564102564103,-0.5,0.00269905533063428,1,39,2
"71","56_125",0.196078431372549,0,0.0126378676470588,0.9375,1,0,31,0.666666666666667,-0.333333333333333,0.0392156862745098,1,18,6
"72","56_226",0.196078431372549,0,0.0126378676470588,0.9375,1,0,151,0.666666666666667,-0.333333333333333,0.0392156862745098,1,18,6
"73","58_101",0.16374269005848,0.00272331154684096,0.0165600751318557,0.882352941176471,0,0,8,1.05263157894737,0.32,0.0584795321637427,1.33333333333333,19,10
"74","58_129",0.415204678362573,0.0231784071653353,0.0332978433285182,0.783215250850548,0.352941176470588,-0.787234042553193,10,2.52631578947368,-0.159722222222222,0.140350877192982,1.42857142857143,19,24
"75","58_249",0.175438596491228,0.00272331154684096,0.0165600751318557,0.882352941176471,0,0,4,0.842105263157895,-0.25,0.0467836257309941,1.33333333333333,19,8
"76","58_327",0.175438596491228,0.00272331154684096,0.0165600751318557,0.882352941176471,0,0,20,0.842105263157895,-0.25,0.0467836257309941,1.33333333333333,19,8
"77","58_370",0.0994152046783626,0,0.00568551007147504,1,0,0,4,0.210526315789474,-0.5,0.0116959064327485,1,19,2
"78","58_85",0.175438596491228,0.00272331154684096,0.0165600751318557,0.882352941176471,0,0,8,0.842105263157895,-0.25,0.0467836257309941,1.33333333333333,19,8
"79","61_317",0.657471264367816,0.051384406319008,0.0292731355171048,0.727623605908116,0.751861042183623,-0.259713701431494,45,6.93333333333333,0.0277366863905327,0.239080459770115,1.42857142857143,30,104
