"upeople_id","X20scmChanges","X412scrChanges","X1mslChanges","number_of_domain","country","X20linesadded","X20linesremoved","X412ReviewGotMerged","X","in_degree","out_degree","degree","betweenness","clustcoeff","closeness","eigencentrality"
391542,0,0,26,4,0,0,0,0,64,0,0,0,0,0,0.0112359550561798,5.90014903940045e-09
398354,0,0,0,2,0,0,0,0,66,0,0,0,0,0,0.0112359550561798,5.90014903940045e-09
401016,0,0,0,2,0,0,0,0,71,0,0,0,0,0,0.0112359550561798,5.90014903940045e-09
401620,0,0,0,1,0,0,0,0,72,0,0,0,0,0,0.0112359550561798,5.90014903940045e-09
401938,0,0,0,2,0,0,0,0,73,0,0,0,0,0,0.0112359550561798,5.90014903940045e-09
403622,0,0,0,1,0,0,0,0,75,0,0,0,0,0,0.0112359550561798,5.90014903940045e-09
431690,0,0,2,2,0,0,0,0,86,0,0,0,0,0,0.0112359550561798,5.90014903940045e-09
432589,0,0,0,1,0,0,0,0,26,0,0,0,0,0,0.0112359550561798,5.90014903940045e-09
432608,0,0,0,1,0,0,0,0,52,0,0,0,0,0,0.0112359550561798,5.90014903940045e-09
432683,0,0,0,1,0,0,0,0,50,0,0,0,0,0,0.0112359550561798,5.90014903940045e-09
432694,0,0,0,1,0,0,0,0,41,0,0,0,0,0,0.0112359550561798,5.90014903940045e-09
432797,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0.0112359550561798,5.90014903940045e-09
433031,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0.0112359550561798,5.90014903940045e-09
433641,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0.0112359550561798,5.90014903940045e-09
434223,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0.0112359550561798,5.90014903940045e-09
434791,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0.0112359550561798,5.90014903940045e-09
445339,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0.0112359550561798,5.90014903940045e-09
445371,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0.0112359550561798,5.90014903940045e-09
446844,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0.0112359550561798,5.90014903940045e-09
447330,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0.0112359550561798,5.90014903940045e-09
447606,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0.0112359550561798,5.90014903940045e-09
